Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,37,70,20,0.044767142064153505,0.5755175688509021
Knn Classifier,0.1,3,38,70,20,0.06632434575587218,0.6135042735042735
Knn Classifier,0.1,3,39,70,20,0.06077205566420313,0.6006837606837606
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,100,20,0.03890702806411512,0.5760303893637228
Knn Classifier,0.1,3,2,100,20,0.050924744472578415,0.5113390313390314
Knn Classifier,0.1,3,3,100,20,0.01330915034339695,0.5765052231718898
Knn Classifier,0.1,3,4,100,20,0.07199658624628279,0.5754795821462487
Knn Classifier,0.1,3,5,100,20,0.021572719472353865,0.6021842355175688
Knn Classifier,0.1,3,6,100,20,0.06742974992685273,0.5750047483380817
Knn Classifier,0.1,3,7,100,20,0.04344040858998807,0.6164672364672366
Knn Classifier,0.1,3,8,100,20,0.027297286667698865,0.6154795821462488
Knn Classifier,0.1,3,9,100,20,0.0566091696351041,0.5774548907882241
Knn Classifier,0.1,3,10,100,20,0.03429102351854832,0.5651471984805317
Knn Classifier,0.1,3,11,100,20,0.009205762617667548,0.5641595441595442
Knn Classifier,0.1,3,12,100,20,0.08156913580639416,0.6154415954415954
Knn Classifier,0.1,3,13,100,20,0.08160491561573524,0.5384425451092117
Knn Classifier,0.1,3,14,100,20,0.06804671125295392,0.6273884140550807
Knn Classifier,0.1,3,15,100,20,0.027189711935464708,0.5384805318138651
Knn Classifier,0.1,3,16,100,20,0.054039235033673555,0.627312440645774
Knn Classifier,0.1,3,17,100,20,0.03805099023855054,0.6145299145299146
Knn Classifier,0.1,3,18,100,20,0.02888332521148,0.6401709401709401
Knn Classifier,0.1,3,19,100,20,0.03584865314651835,0.5908262108262109
Knn Classifier,0.1,3,20,100,20,0.009920240829735265,0.6411585944919279
Knn Classifier,0.1,3,21,100,20,0.05130332645805925,0.552801519468186
Knn Classifier,0.1,3,22,100,20,0.03663040222512101,0.6421462488129155
Knn Classifier,0.1,3,23,100,20,0.04344040858998807,0.6164672364672366
Knn Classifier,0.1,3,24,100,20,0.027115377027854434,0.667312440645774
Knn Classifier,0.1,3,25,100,20,0.02965103811769383,0.5888509021842355
Knn Classifier,0.1,3,26,100,20,0.05634034056849119,0.6292877492877493
Knn Classifier,0.1,3,27,100,20,0.02056868689434081,0.6544919278252612
Knn Classifier,0.1,3,28,100,20,0.04344040858998807,0.6164672364672366
Knn Classifier,0.1,3,29,100,20,0.020941391905796285,0.6406837606837607
Knn Classifier,0.1,3,30,100,20,0.045693916339429506,0.6396961063627731
Knn Classifier,0.1,3,31,100,20,0.03721460344608985,0.6530294396961064
Knn Classifier,0.1,3,32,100,20,0.020941391905796285,0.6406837606837607
Knn Classifier,0.1,3,33,100,20,0.01209922758490637,0.6150047483380817
Knn Classifier,0.1,3,34,100,20,0.010090601635089437,0.6283380816714151
Knn Classifier,0.1,3,35,100,20,0.02965103811769383,0.5888509021842355
Knn Classifier,0.1,3,36,100,20,0.04250354094663647,0.5779677113010447
Knn Classifier,0.1,3,37,100,20,0.01330915034339695,0.5765052231718898
Knn Classifier,0.1,3,38,100,20,0.009620278261826468,0.5898385565052231
Knn Classifier,0.1,3,39,100,20,0.03467938567536342,0.552326685660019
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,130,20,0.04157896875549895,0.4625071225071225
Knn Classifier,0.1,3,2,130,20,0.009284777459632462,0.44866096866096866
Knn Classifier,0.1,3,3,130,20,0.07230345397680464,0.5138651471984805
Knn Classifier,0.1,3,4,130,20,0.0926539879731336,0.5360683760683761
Knn Classifier,0.1,3,5,130,20,0.0928014650459572,0.5483760683760683
Knn Classifier,0.1,3,6,130,20,0.06077205566420313,0.6006837606837606
Knn Classifier,0.1,3,7,130,20,0.039781448359661804,0.5375308641975308
Knn Classifier,0.1,3,8,130,20,0.03890355089458269,0.6021462488129155
Knn Classifier,0.1,3,9,130,20,0.031190195943636312,0.5631718898385565
Knn Classifier,0.1,3,10,130,20,0.03848111304730582,0.6406457739791073
Knn Classifier,0.1,3,11,130,20,0.07590821514276098,0.6263247863247864
Knn Classifier,0.1,3,12,130,20,0.13184583797393434,0.624349477682811
Knn Classifier,0.1,3,13,130,20,0.1028741260740578,0.6253371320037987
Knn Classifier,0.1,3,14,130,20,0.09199794834373551,0.599696106362773
Knn Classifier,0.1,3,15,130,20,0.12213523358952098,0.6372079772079772
Knn Classifier,0.1,3,16,130,20,0.13793119446793242,0.611054131054131
Knn Classifier,0.1,3,17,130,20,0.10840197226614554,0.6248622981956315
Knn Classifier,0.1,3,18,130,20,0.10959504653352782,0.5863627730294397
Knn Classifier,0.1,3,19,130,20,0.030034538219452588,0.6016714150047484
Knn Classifier,0.1,3,20,130,20,0.07688227025446855,0.5878252611585945
Knn Classifier,0.1,3,21,130,20,0.06742974992685273,0.5750047483380817
Knn Classifier,0.1,3,22,130,20,0.07590821514276098,0.6263247863247864
Knn Classifier,0.1,3,23,130,20,0.05823314122966554,0.6011585944919279
Knn Classifier,0.1,3,24,130,20,0.05823314122966554,0.6011585944919279
Knn Classifier,0.1,3,25,130,20,0.07063421144562611,0.6016334283000949
Knn Classifier,0.1,3,26,130,20,0.08821937206928322,0.6391452991452992
Knn Classifier,0.1,3,27,130,20,0.04755025869596021,0.6268376068376068
Knn Classifier,0.1,3,28,130,20,0.06632434575587218,0.6135042735042735
Knn Classifier,0.1,3,29,130,20,0.07334820527799399,0.600721747388414
Knn Classifier,0.1,3,30,130,20,0.09039349634861428,0.6253751187084521
Knn Classifier,0.1,3,31,130,20,0.05917814108546288,0.6263627730294398
Knn Classifier,0.1,3,32,130,20,0.05605378171533608,0.5883760683760684
Knn Classifier,0.1,3,33,130,20,0.07560778116122557,0.6387084520417854
Knn Classifier,0.1,3,34,130,20,0.08150653203185151,0.6258879392212725
Knn Classifier,0.1,3,35,130,20,0.07560778116122557,0.6387084520417854
Knn Classifier,0.1,3,36,130,20,0.10809631930198924,0.6254131054131055
Knn Classifier,0.1,3,37,130,20,0.09999121000248426,0.5997340930674264
Knn Classifier,0.1,3,38,130,20,0.07678296596955551,0.6002089268755936
Knn Classifier,0.1,3,39,130,20,0.044767142064153505,0.5755175688509021
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,160,20,0.03234982204142901,0.4753276353276353
Knn Classifier,0.1,3,2,160,20,0.07309726312621569,0.3977777777777778
Knn Classifier,0.1,3,3,160,20,0.04067306554178167,0.500968660968661
Knn Classifier,0.1,3,4,160,20,0.03834878716744297,0.5508641975308642
Knn Classifier,0.1,3,5,160,20,0.02729707521879747,0.5385185185185185
Knn Classifier,0.1,3,6,160,20,0.06944168580814687,0.5118898385565053
Knn Classifier,0.1,3,7,160,20,0.03234982204142901,0.5246723646723647
Knn Classifier,0.1,3,8,160,20,0.056981962614541186,0.5498765432098766
Knn Classifier,0.1,3,9,160,20,0.05918479749668629,0.562659069325736
Knn Classifier,0.1,3,10,160,20,0.040671291614516304,0.5759924026590694
Knn Classifier,0.1,3,11,160,20,0.0685386849641451,0.5365052231718898
Knn Classifier,0.1,3,12,160,20,0.07795921356839794,0.5617094017094016
Knn Classifier,0.1,3,13,160,20,0.097049466124287,0.574017094017094
Knn Classifier,0.1,3,14,160,20,0.10959504653352782,0.5863627730294397
Knn Classifier,0.1,3,15,160,20,0.02888332521148,0.6401709401709401
Knn Classifier,0.1,3,16,160,20,0.06412702006139831,0.6135422602089269
Knn Classifier,0.1,3,17,160,20,0.07240068098331347,0.6392212725546059
Knn Classifier,0.1,3,18,160,20,0.019358764135850182,0.6159924026590694
Knn Classifier,0.1,3,19,160,20,0.027854332378897333,0.6540170940170941
Knn Classifier,0.1,3,20,160,20,0.026228010937560328,0.6288129154795822
Knn Classifier,0.1,3,21,160,20,0.009920240829735265,0.6411585944919279
Knn Classifier,0.1,3,22,160,20,0.05628370955050055,0.6149667616334283
Knn Classifier,0.1,3,23,160,20,0.020941391905796285,0.6406837606837607
Knn Classifier,0.1,3,24,160,20,0.01330915034339695,0.5765052231718898
Knn Classifier,0.1,3,25,160,20,0.03890702806411512,0.5760303893637228
Knn Classifier,0.1,3,26,160,20,0.02965103811769383,0.5888509021842355
Knn Classifier,0.1,3,27,160,20,0.04561825243918843,0.6026970560303894
Knn Classifier,0.1,3,28,160,20,0.05523457570600553,0.615042735042735
Knn Classifier,0.1,3,29,160,20,0.05545945048201532,0.5765432098765433
Knn Classifier,0.1,3,30,160,20,0.05296972531579227,0.56320987654321
Knn Classifier,0.1,3,31,160,20,0.06804671125295392,0.6273884140550807
Knn Classifier,0.1,3,32,160,20,0.058312722059311095,0.603684710351377
Knn Classifier,0.1,3,33,160,20,0.10222281863009648,0.6402469135802469
Knn Classifier,0.1,3,34,160,20,0.06895860325733737,0.5503893637226971
Knn Classifier,0.1,3,35,160,20,0.08316627058320637,0.6012345679012346
Knn Classifier,0.1,3,36,160,20,0.08376556762318524,0.5627350427350427
Knn Classifier,0.1,3,37,160,20,0.0454951253646624,0.5641975308641975
Knn Classifier,0.1,3,38,160,20,0.08546991241936687,0.5879012345679012
Knn Classifier,0.1,3,39,160,20,0.07430334887689104,0.5622222222222222
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,180,20,0.05092474447257844,0.48866096866096864
Knn Classifier,0.1,3,2,180,20,0.025936881314509493,0.43532763532763535
Knn Classifier,0.1,3,3,180,20,0.009072223996564252,0.5256600189933524
Knn Classifier,0.1,3,4,180,20,0.05360619910768758,0.524710351377018
Knn Classifier,0.1,3,5,180,20,0.07326068627046724,0.5637226970560304
Knn Classifier,0.1,3,6,180,20,0.03890702806411512,0.5760303893637228
Knn Classifier,0.1,3,7,180,20,0.03797150693135743,0.5893637226970561
Knn Classifier,0.1,3,8,180,20,0.06818798654724496,0.6140550807217474
Knn Classifier,0.1,3,9,180,20,0.04148318597808121,0.5903513770180436
Knn Classifier,0.1,3,10,180,20,0.040671291614516304,0.5759924026590694
Knn Classifier,0.1,3,11,180,20,0.06522482009819006,0.5750427350427351
Knn Classifier,0.1,3,12,180,20,0.07638957243252555,0.664349477682811
Knn Classifier,0.1,3,13,180,20,0.027737110351503825,0.6786704653371319
Knn Classifier,0.1,3,14,180,20,0.04643398814658552,0.6653371320037986
Knn Classifier,0.1,3,15,180,20,0.06804671125295392,0.6273884140550807
Knn Classifier,0.1,3,16,180,20,0.045693916339429506,0.6396961063627731
Knn Classifier,0.1,3,17,180,20,0.06412702006139831,0.6135422602089269
Knn Classifier,0.1,3,18,180,20,0.06632434575587218,0.6135042735042735
Knn Classifier,0.1,3,19,180,20,0.045693916339429506,0.6396961063627731
Knn Classifier,0.1,3,20,180,20,0.028501422223133434,0.6273504273504273
Knn Classifier,0.1,3,21,180,20,0.039779707220872276,0.6144919278252612
Knn Classifier,0.1,3,22,180,20,0.03848111304730582,0.6406457739791073
Knn Classifier,0.1,3,23,180,20,0.07501521102641938,0.6130294396961063
Knn Classifier,0.1,3,24,180,20,0.06037407436379678,0.5878632478632478
Knn Classifier,0.1,3,25,180,20,0.06077205566420313,0.6006837606837606
Knn Classifier,0.1,3,26,180,20,0.07560778116122557,0.6387084520417854
Knn Classifier,0.1,3,27,180,20,0.08150653203185151,0.6258879392212725
Knn Classifier,0.1,3,28,180,20,0.07240068098331347,0.6392212725546059
Knn Classifier,0.1,3,29,180,20,0.10907824860834305,0.5869135802469135
Knn Classifier,0.1,3,30,180,20,0.08150653203185151,0.6258879392212725
Knn Classifier,0.1,3,31,180,20,0.08546991241936687,0.5879012345679012
Knn Classifier,0.1,3,32,180,20,0.09874999879417885,0.6135802469135802
Knn Classifier,0.1,3,33,180,20,0.10907824860834305,0.5869135802469135
Knn Classifier,0.1,3,34,180,20,0.03797150693135743,0.5893637226970561
Knn Classifier,0.1,3,35,180,20,0.05296972531579227,0.56320987654321
Knn Classifier,0.1,3,36,180,20,0.03797150693135743,0.5893637226970561
Knn Classifier,0.1,3,37,180,20,0.07334820527799399,0.600721747388414
Knn Classifier,0.1,3,38,180,20,0.06522482009819006,0.5750427350427351
Knn Classifier,0.1,3,39,180,20,0.06818798654724496,0.6140550807217474
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,200,20,0.045344821789451234,0.5128015194681861
Knn Classifier,0.1,3,2,200,20,0.07188503862308074,0.42100664767331436
Knn Classifier,0.1,3,3,200,20,0.1010712322810891,0.5612345679012346
Knn Classifier,0.1,3,4,200,20,0.04904700705529494,0.5241975308641975
Knn Classifier,0.1,3,5,200,20,0.10317665904581029,0.5617473884140551
Knn Classifier,0.1,3,6,200,20,0.09999121000248426,0.5997340930674264
Knn Classifier,0.1,3,7,200,20,0.06522482009819006,0.5750427350427351
Knn Classifier,0.1,3,8,200,20,0.07430334887689104,0.5622222222222222
Knn Classifier,0.1,3,9,200,20,0.08580354492851082,0.5375688509021842
Knn Classifier,0.1,3,10,200,20,0.05296972531579227,0.56320987654321
Knn Classifier,0.1,3,11,200,20,0.06895860325733737,0.5503893637226971
Knn Classifier,0.1,3,12,200,20,0.08259193687491136,0.5873884140550807
Knn Classifier,0.1,3,13,200,20,0.06037407436379678,0.5878632478632478
Knn Classifier,0.1,3,14,200,20,0.10641592756734847,0.6377207977207977
Knn Classifier,0.1,3,15,200,20,0.08628534260072476,0.5494017094017094
Knn Classifier,0.1,3,16,200,20,0.08546991241936687,0.5879012345679012
Knn Classifier,0.1,3,17,200,20,0.0916771204082049,0.5745679012345679
Knn Classifier,0.1,3,18,200,20,0.09159740244854092,0.5868755935422602
Knn Classifier,0.1,3,19,200,20,0.08259193687491136,0.5873884140550807
Knn Classifier,0.1,3,20,200,20,0.044767142064153505,0.5755175688509021
Knn Classifier,0.1,3,21,200,20,0.06037407436379678,0.5878632478632478
Knn Classifier,0.1,3,22,200,20,0.02965103811769383,0.5888509021842355
Knn Classifier,0.1,3,23,200,20,0.06412702006139831,0.6135422602089269
Knn Classifier,0.1,3,24,200,20,0.06412702006139831,0.6135422602089269
Knn Classifier,0.1,3,25,200,20,0.07334820527799399,0.600721747388414
Knn Classifier,0.1,3,26,200,20,0.06412702006139831,0.6135422602089269
Knn Classifier,0.1,3,27,200,20,0.06412702006139831,0.6135422602089269
Knn Classifier,0.1,3,28,200,20,0.04680702726251913,0.6011965811965813
Knn Classifier,0.1,3,29,200,20,0.01330915034339695,0.5765052231718898
Knn Classifier,0.1,3,30,200,20,0.02965103811769383,0.5888509021842355
Knn Classifier,0.1,3,31,200,20,0.022251974790490486,0.563684710351377
Knn Classifier,0.1,3,32,200,20,0.021572719472353865,0.6021842355175688
Knn Classifier,0.1,3,33,200,20,0.01330915034339695,0.5765052231718898
Knn Classifier,0.1,3,34,200,20,0.01330915034339695,0.5765052231718898
Knn Classifier,0.1,3,35,200,20,0.02965103811769383,0.5888509021842355
Knn Classifier,0.1,3,36,200,20,0.01330915034339695,0.5765052231718898
Knn Classifier,0.1,3,37,200,20,0.01330915034339695,0.5765052231718898
Knn Classifier,0.1,3,38,200,20,0.009205762617667548,0.5641595441595442
Knn Classifier,0.1,3,39,200,20,0.01330915034339695,0.5765052231718898
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,4,1,0.0641612551830672,0.465
Knn Classifier,0.1,3,2,4,1,0.07551534781176511,0.3977350427350428
Knn Classifier,0.1,3,3,4,1,0.05800091565372323,0.4677350427350427
Knn Classifier,0.1,3,4,4,1,0.054668660397782474,0.41427350427350423
Knn Classifier,0.1,3,5,4,1,0.049735805776266226,0.47837606837606833
Knn Classifier,0.1,3,6,4,1,0.025104718950433345,0.4661111111111111
Knn Classifier,0.1,3,7,4,1,0.054822947344661754,0.45166666666666666
Knn Classifier,0.1,3,8,4,1,0.05400617248673217,0.425
Knn Classifier,0.1,3,9,4,1,0.12063702152965884,0.5034188034188033
Knn Classifier,0.1,3,10,4,1,0.09998473110108719,0.5573504273504274
Knn Classifier,0.1,3,11,4,1,0.0975281464643156,0.5435042735042735
Knn Classifier,0.1,3,12,4,1,0.15872244768534052,0.5156837606837608
Knn Classifier,0.1,3,13,4,1,0.11033405137505677,0.4921794871794872
Knn Classifier,0.1,3,14,4,1,0.11400568889253379,0.4905982905982906
Knn Classifier,0.1,3,15,4,1,0.12844031135218767,0.46388888888888896
Knn Classifier,0.1,3,16,4,1,0.10215416652314209,0.4772649572649572
Knn Classifier,0.1,3,17,4,1,0.09494539764443194,0.5044871794871795
Knn Classifier,0.1,3,18,4,1,0.09266756771659043,0.47884615384615387
Knn Classifier,0.1,3,19,4,1,0.09589088449062855,0.46444444444444444
Knn Classifier,0.1,3,20,4,1,0.05986336013110182,0.4794017094017095
Knn Classifier,0.1,3,21,4,1,0.02753337583751513,0.4126923076923077
Knn Classifier,0.1,3,22,4,1,0.03552081636254617,0.46555555555555556
Knn Classifier,0.1,3,23,4,1,0.06522482009819008,0.424957264957265
Knn Classifier,0.1,3,24,4,1,0.01963255491168404,0.39935897435897433
Knn Classifier,0.1,3,25,4,1,0.03636372975303292,0.4121794871794872
Knn Classifier,0.1,3,26,4,1,0.05523457570600555,0.38495726495726496
Knn Classifier,0.1,3,27,4,1,0.0415460230182882,0.41273504273504275
Knn Classifier,0.1,3,28,4,1,0.036784372664500374,0.4255128205128205
Knn Classifier,0.1,3,29,4,1,0.07309726312621569,0.3977777777777778
Knn Classifier,0.1,3,30,4,1,0.09265398797313362,0.46393162393162385
Knn Classifier,0.1,3,31,4,1,0.052781635901752694,0.4650427350427351
Knn Classifier,0.1,3,32,4,1,0.03552081636254617,0.46555555555555556
Knn Classifier,0.1,3,33,4,1,0.07445626801216904,0.4383760683760684
Knn Classifier,0.1,3,34,4,1,0.036784372664500374,0.4255128205128205
Knn Classifier,0.1,3,35,4,1,0.04475111978368242,0.39884615384615385
Knn Classifier,0.1,3,36,4,1,0.022703853678951245,0.41376068376068376
Knn Classifier,0.1,3,37,4,1,0.026905366580327942,0.386025641025641
Knn Classifier,0.1,3,38,4,1,0.06629716250014146,0.38491452991452996
Knn Classifier,0.1,3,39,4,1,0.009726330492941051,0.4132478632478633
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,5,2,0.07475127685365202,0.4373456790123457
Knn Classifier,0.1,3,2,5,2,0.007808580978632592,0.44759259259259254
Knn Classifier,0.1,3,3,5,2,0.028727124388967264,0.5010493827160493
Knn Classifier,0.1,3,4,5,2,0.11795131765428334,0.43456790123456784
Knn Classifier,0.1,3,5,5,2,0.043822900158085244,0.43216049382716043
Knn Classifier,0.1,3,6,5,2,0.032260277419168495,0.4346913580246914
Knn Classifier,0.1,3,7,5,2,0.09361069897700246,0.4366666666666667
Knn Classifier,0.1,3,8,5,2,0.03978144835966183,0.4624691358024691
Knn Classifier,0.1,3,9,5,2,0.05805259376408076,0.5256172839506172
Knn Classifier,0.1,3,10,5,2,0.0571780230701183,0.5369753086419753
Knn Classifier,0.1,3,11,5,2,0.030210862869669564,0.4593827160493827
Knn Classifier,0.1,3,12,5,2,0.038348787167442985,0.4491358024691358
Knn Classifier,0.1,3,13,5,2,0.03514726134688086,0.4327160493827161
Knn Classifier,0.1,3,14,5,2,0.062065499275155686,0.47370370370370374
Knn Classifier,0.1,3,15,5,2,0.0434385483598992,0.5395061728395062
Knn Classifier,0.1,3,16,5,2,0.05885206033211201,0.5103086419753086
Knn Classifier,0.1,3,17,5,2,0.06343330737138453,0.524753086419753
Knn Classifier,0.1,3,18,5,2,0.04838695132342237,0.4589506172839506
Knn Classifier,0.1,3,19,5,2,0.014630801640817544,0.4609259259259259
Knn Classifier,0.1,3,20,5,2,0.033538577087071725,0.47228395061728395
Knn Classifier,0.1,3,21,5,2,0.031740762349273074,0.4198148148148148
Knn Classifier,0.1,3,22,5,2,0.0758920932349141,0.43061728395061727
Knn Classifier,0.1,3,23,5,2,0.1241428161637241,0.4547530864197531
Knn Classifier,0.1,3,24,5,2,0.10992508291136821,0.4419753086419753
Knn Classifier,0.1,3,25,5,2,0.0694911502744668,0.4316049382716049
Knn Classifier,0.1,3,26,5,2,0.04985033231347059,0.4454938271604938
Knn Classifier,0.1,3,27,5,2,0.04985033231347059,0.4454938271604938
Knn Classifier,0.1,3,28,5,2,0.04985033231347059,0.4454938271604938
Knn Classifier,0.1,3,29,5,2,0.030210862869669564,0.4593827160493827
Knn Classifier,0.1,3,30,5,2,0.030210862869669564,0.4593827160493827
Knn Classifier,0.1,3,31,5,2,0.030210862869669564,0.4593827160493827
Knn Classifier,0.1,3,32,5,2,0.015728995860378254,0.4995061728395062
Knn Classifier,0.1,3,33,5,2,0.009099025072932494,0.4871604938271605
Knn Classifier,0.1,3,34,5,2,0.015728995860378254,0.4995061728395062
Knn Classifier,0.1,3,35,5,2,0.024889482895126006,0.48561728395061726
