,Classifier,Alpha Value,Cross_Val folds,Layer Structure,Prediction Period,Parsing Day range,Score Std,Score average
MLPClassifier,0.1,3,"(50, 70, 30)",3,2,0.07618113221873908,0.5183760683760684
MLPClassifier,0.1,3,"(50, 70, 40)",3,2,0.041729582129364305,0.5061111111111111
MLPClassifier,0.1,3,"(50, 70, 50)",3,2,0.07770234437253265,0.5327777777777778
MLPClassifier,0.1,3,"(50, 70, 60)",3,2,0.12758552555298128,0.5855982905982906
MLPClassifier,0.1,3,"(50, 70, 70)",3,2,0.09593719181410065,0.5861538461538461
MLPClassifier,0.1,3,"(50, 70, 80)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(50, 70, 90)",3,2,0.04712840198490055,0.5733760683760684
MLPClassifier,0.1,3,"(50, 70, 100)",3,2,0.058000915653723256,0.5322649572649573
MLPClassifier,0.1,3,"(50, 80, 10)",3,2,0.04118558565181797,0.5461538461538461
MLPClassifier,0.1,3,"(50, 80, 20)",3,2,0.11419296012712979,0.6405982905982907
MLPClassifier,0.1,3,"(50, 80, 30)",3,2,0.04118558565181797,0.5461538461538461
MLPClassifier,0.1,3,"(50, 80, 40)",3,2,0.10946647722236126,0.5722649572649573
MLPClassifier,0.1,3,"(50, 80, 50)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(50, 80, 60)",3,2,0.04118558565181797,0.5461538461538461
MLPClassifier,0.1,3,"(50, 80, 70)",3,2,0.03426066003971507,0.5055982905982905
MLPClassifier,0.1,3,"(50, 80, 80)",3,2,0.09214856496273481,0.518888888888889
MLPClassifier,0.1,3,"(50, 80, 90)",3,2,0.058000915653723256,0.5322649572649573
MLPClassifier,0.1,3,"(50, 80, 100)",3,2,0.09562884213164746,0.6272649572649573
MLPClassifier,0.1,3,"(50, 90, 10)",3,2,0.08485281374238572,0.56
MLPClassifier,0.1,3,"(50, 90, 20)",3,2,0.04118558565181797,0.5461538461538461
MLPClassifier,0.1,3,"(50, 90, 30)",3,2,0.015706043929347227,0.5194871794871795
MLPClassifier,0.1,3,"(50, 90, 40)",3,2,0.11458067506330145,0.5994871794871796
MLPClassifier,0.1,3,"(50, 90, 50)",3,2,0.12758552555298128,0.5855982905982906
MLPClassifier,0.1,3,"(50, 90, 60)",3,2,0.0471888151933102,0.49329059829059835
MLPClassifier,0.1,3,"(50, 90, 70)",3,2,0.09618975587765297,0.5461111111111111
MLPClassifier,0.1,3,"(50, 90, 80)",3,2,0.06597939076593624,0.5867094017094017
MLPClassifier,0.1,3,"(50, 90, 90)",3,2,0.04118558565181797,0.5461538461538461
MLPClassifier,0.1,3,"(50, 90, 100)",3,2,0.07618113221873908,0.5183760683760684
MLPClassifier,0.1,3,"(50, 100, 10)",3,2,0.059447040441757484,0.5194444444444445
MLPClassifier,0.1,3,"(50, 100, 20)",3,2,0.024817545912949476,0.5328205128205128
MLPClassifier,0.1,3,"(50, 100, 30)",3,2,0.058000915653723256,0.5322649572649573
MLPClassifier,0.1,3,"(50, 100, 40)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(50, 100, 50)",3,2,0.06599663291074444,0.5466666666666667
MLPClassifier,0.1,3,"(50, 100, 60)",3,2,0.08485281374238572,0.56
MLPClassifier,0.1,3,"(50, 100, 70)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(50, 100, 80)",3,2,0.058000915653723256,0.5322649572649573
MLPClassifier,0.1,3,"(50, 100, 90)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(50, 100, 100)",3,2,0.058000915653723256,0.5322649572649573
MLPClassifier,0.1,3,"(60, 10, 10)",3,2,0.1544515628459022,0.6021367521367522
MLPClassifier,0.1,3,"(60, 10, 20)",3,2,0.0471888151933102,0.49329059829059835
MLPClassifier,0.1,3,"(60, 10, 30)",3,2,0.05278163590175272,0.534957264957265
MLPClassifier,0.1,3,"(60, 10, 40)",3,2,0.04051606608226397,0.5071794871794872
MLPClassifier,0.1,3,"(60, 10, 50)",3,2,0.09618975587765297,0.5461111111111111
MLPClassifier,0.1,3,"(60, 10, 60)",3,2,0.0471888151933102,0.49329059829059835
MLPClassifier,0.1,3,"(60, 10, 70)",3,2,0.1087894358583228,0.6544871794871795
MLPClassifier,0.1,3,"(60, 10, 80)",3,2,0.05835798295764635,0.5205128205128206
MLPClassifier,0.1,3,"(60, 10, 90)",3,2,0.07361165382554577,0.5215811965811965
MLPClassifier,0.1,3,"(60, 10, 100)",3,2,0.05804888224530377,0.48047008547008546
MLPClassifier,0.1,3,"(60, 20, 10)",3,2,0.06206225915949581,0.54508547008547
MLPClassifier,0.1,3,"(60, 20, 20)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(60, 20, 30)",3,2,0.058000915653723256,0.5322649572649573
MLPClassifier,0.1,3,"(60, 20, 40)",3,2,0.041729582129364305,0.5061111111111111
MLPClassifier,0.1,3,"(60, 20, 50)",3,2,0.07645930948081088,0.49380341880341877
MLPClassifier,0.1,3,"(60, 20, 60)",3,2,0.05804888224530377,0.48047008547008546
MLPClassifier,0.1,3,"(60, 20, 70)",3,2,0.0660398153678621,0.5066239316239316
MLPClassifier,0.1,3,"(60, 20, 80)",3,2,0.0471888151933102,0.49329059829059835
MLPClassifier,0.1,3,"(60, 20, 90)",3,2,0.056040747831274496,0.4943589743589744
MLPClassifier,0.1,3,"(60, 20, 100)",3,2,0.1230401921686117,0.6416666666666667
MLPClassifier,0.1,3,"(60, 30, 10)",3,2,0.07494854201795577,0.5055555555555556
MLPClassifier,0.1,3,"(60, 30, 20)",3,2,0.04118558565181797,0.5461538461538461
MLPClassifier,0.1,3,"(60, 30, 30)",3,2,0.1037474646249272,0.5332905982905983
MLPClassifier,0.1,3,"(60, 30, 40)",3,2,0.0660398153678621,0.5066239316239316
MLPClassifier,0.1,3,"(60, 30, 50)",3,2,0.05825903975647458,0.6144871794871795
MLPClassifier,0.1,3,"(60, 30, 60)",3,2,0.0471888151933102,0.49329059829059835
MLPClassifier,0.1,3,"(60, 30, 70)",3,2,0.11479719100103623,0.5594444444444444
MLPClassifier,0.1,3,"(60, 30, 80)",3,2,0.024817545912949476,0.5328205128205128
MLPClassifier,0.1,3,"(60, 30, 90)",3,2,0.07720641076616608,0.613931623931624
MLPClassifier,0.1,3,"(60, 30, 100)",3,2,0.0660398153678621,0.5066239316239316
MLPClassifier,0.1,3,"(60, 40, 10)",3,2,0.0239868867431175,0.5728632478632477
MLPClassifier,0.1,3,"(60, 40, 20)",3,2,0.041729582129364305,0.5061111111111111
MLPClassifier,0.1,3,"(60, 40, 30)",3,2,0.04714045207910316,0.5333333333333333
MLPClassifier,0.1,3,"(60, 40, 40)",3,2,0.07531415685130004,0.6016666666666667
MLPClassifier,0.1,3,"(60, 40, 50)",3,2,0.06171922643574701,0.5482905982905982
MLPClassifier,0.1,3,"(60, 40, 60)",3,2,0.041729582129364305,0.5061111111111111
MLPClassifier,0.1,3,"(60, 40, 70)",3,2,0.059447040441757484,0.5194444444444445
MLPClassifier,0.1,3,"(60, 40, 80)",3,2,0.07189210448794398,0.5621794871794872
MLPClassifier,0.1,3,"(60, 40, 90)",3,2,0.07445626801216905,0.5616239316239316
MLPClassifier,0.1,3,"(60, 40, 100)",3,2,0.041729582129364305,0.5061111111111111
MLPClassifier,0.1,3,"(60, 50, 10)",3,2,0.07189210448794398,0.5621794871794872
MLPClassifier,0.1,3,"(60, 50, 20)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(60, 50, 30)",3,2,0.07355186294860165,0.5877777777777778
MLPClassifier,0.1,3,"(60, 50, 40)",3,2,0.164321979827037,0.6122649572649572
MLPClassifier,0.1,3,"(60, 50, 50)",3,2,0.05400617248673217,0.5750000000000001
MLPClassifier,0.1,3,"(60, 50, 60)",3,2,0.03636372975303292,0.5878205128205128
MLPClassifier,0.1,3,"(60, 50, 70)",3,2,0.04154602301828819,0.5872649572649573
MLPClassifier,0.1,3,"(60, 50, 80)",3,2,0.07739683171487274,0.5728205128205128
MLPClassifier,0.1,3,"(60, 50, 90)",3,2,0.07645930948081088,0.49380341880341877
MLPClassifier,0.1,3,"(60, 50, 100)",3,2,0.04374448818895451,0.5611111111111112
MLPClassifier,0.1,3,"(60, 60, 10)",3,2,0.06171922643574701,0.5482905982905982
MLPClassifier,0.1,3,"(60, 60, 20)",3,2,0.04714045207910316,0.5333333333333333
MLPClassifier,0.1,3,"(60, 60, 30)",3,2,0.04154602301828819,0.5872649572649573
MLPClassifier,0.1,3,"(60, 60, 40)",3,2,0.024817545912949476,0.5328205128205128
MLPClassifier,0.1,3,"(60, 60, 50)",3,2,0.02598768512053124,0.573931623931624
MLPClassifier,0.1,3,"(60, 60, 60)",3,2,0.042752133334700154,0.5589743589743589
MLPClassifier,0.1,3,"(60, 60, 70)",3,2,0.04714045207910316,0.5333333333333333
MLPClassifier,0.1,3,"(60, 60, 80)",3,2,0.0471888151933102,0.49329059829059835
MLPClassifier,0.1,3,"(60, 60, 90)",3,2,0.0351012644420696,0.5477777777777778
MLPClassifier,0.1,3,"(60, 60, 100)",3,2,0.0183237179175718,0.5605982905982906
MLPClassifier,0.1,3,"(60, 70, 10)",3,2,0.07531415685130004,0.6016666666666667
MLPClassifier,0.1,3,"(60, 70, 20)",3,2,0.1220309452998803,0.6155128205128205
MLPClassifier,0.1,3,"(60, 70, 30)",3,2,0.028284271247461926,0.52
MLPClassifier,0.1,3,"(60, 70, 40)",3,2,0.07645930948081088,0.49380341880341877
MLPClassifier,0.1,3,"(60, 70, 50)",3,2,0.028284271247461926,0.52
MLPClassifier,0.1,3,"(60, 70, 60)",3,2,0.06599663291074444,0.5466666666666667
MLPClassifier,0.1,3,"(60, 70, 70)",3,2,0.06276056794587577,0.5883333333333334
MLPClassifier,0.1,3,"(60, 70, 80)",3,2,0.05835798295764635,0.5205128205128206
MLPClassifier,0.1,3,"(60, 70, 90)",3,2,0.05278163590175272,0.534957264957265
MLPClassifier,0.1,3,"(60, 70, 100)",3,2,0.07189210448794398,0.5621794871794872
MLPClassifier,0.1,3,"(60, 80, 10)",3,2,0.059447040441757484,0.5194444444444445
MLPClassifier,0.1,3,"(60, 80, 20)",3,2,0.07069063309535445,0.5221367521367521
MLPClassifier,0.1,3,"(60, 80, 30)",3,2,0.0660398153678621,0.5066239316239316
MLPClassifier,0.1,3,"(60, 80, 40)",3,2,0.041729582129364305,0.5061111111111111
MLPClassifier,0.1,3,"(60, 80, 50)",3,2,0.058000915653723256,0.5322649572649573
MLPClassifier,0.1,3,"(60, 80, 60)",3,2,0.04374448818895451,0.5611111111111112
MLPClassifier,0.1,3,"(60, 80, 70)",3,2,0.12408933378183305,0.5984188034188034
MLPClassifier,0.1,3,"(60, 80, 80)",3,2,0.059447040441757484,0.5194444444444445
MLPClassifier,0.1,3,"(60, 80, 90)",3,2,0.17171835690295462,0.6154700854700854
MLPClassifier,0.1,3,"(60, 80, 100)",3,2,0.11371924152192676,0.5204700854700854
MLPClassifier,0.1,3,"(60, 90, 10)",3,2,0.04714045207910316,0.5333333333333333
MLPClassifier,0.1,3,"(60, 90, 20)",3,2,0.059447040441757484,0.5194444444444445
MLPClassifier,0.1,3,"(60, 90, 30)",3,2,0.06310691154736055,0.505042735042735
MLPClassifier,0.1,3,"(60, 90, 40)",3,2,0.0660398153678621,0.5066239316239316
MLPClassifier,0.1,3,"(60, 90, 50)",3,2,0.07645930948081088,0.49380341880341877
MLPClassifier,0.1,3,"(60, 90, 60)",3,2,0.059447040441757484,0.5194444444444445
MLPClassifier,0.1,3,"(60, 90, 70)",3,2,0.024817545912949476,0.5328205128205128
MLPClassifier,0.1,3,"(60, 90, 80)",3,2,0.04118558565181797,0.5461538461538461
MLPClassifier,0.1,3,"(60, 90, 90)",3,2,0.041729582129364305,0.5061111111111111
MLPClassifier,0.1,3,"(60, 90, 100)",3,2,0.059447040441757484,0.5194444444444445
MLPClassifier,0.1,3,"(60, 100, 10)",3,2,0.09593719181410065,0.5861538461538461
MLPClassifier,0.1,3,"(60, 100, 20)",3,2,0.028284271247461926,0.52
MLPClassifier,0.1,3,"(60, 100, 30)",3,2,0.028284271247461926,0.52
MLPClassifier,0.1,3,"(60, 100, 40)",3,2,0.05835798295764635,0.5205128205128206
MLPClassifier,0.1,3,"(60, 100, 50)",3,2,0.04118558565181797,0.5461538461538461
MLPClassifier,0.1,3,"(60, 100, 60)",3,2,0.02598768512053124,0.573931623931624
MLPClassifier,0.1,3,"(60, 100, 70)",3,2,0.04051606608226397,0.5071794871794872
MLPClassifier,0.1,3,"(60, 100, 80)",3,2,0.0671973454439534,0.5488461538461539
MLPClassifier,0.1,3,"(60, 100, 90)",3,2,0.04051606608226397,0.5071794871794872
MLPClassifier,0.1,3,"(60, 100, 100)",3,2,0.05835798295764635,0.5205128205128206
MLPClassifier,0.1,3,"(70, 10, 10)",3,2,0.041729582129364305,0.5061111111111111
MLPClassifier,0.1,3,"(70, 10, 20)",3,2,0.08489311667859394,0.5199572649572649
MLPClassifier,0.1,3,"(70, 10, 30)",3,2,0.11479719100103623,0.5594444444444444
MLPClassifier,0.1,3,"(70, 10, 40)",3,2,0.11458067506330145,0.5994871794871796
MLPClassifier,0.1,3,"(70, 10, 50)",3,2,0.1230401921686117,0.6416666666666667
MLPClassifier,0.1,3,"(70, 10, 60)",3,2,0.11045733034862334,0.576025641025641
MLPClassifier,0.1,3,"(70, 10, 70)",3,2,0.025104718950433355,0.5338888888888889
MLPClassifier,0.1,3,"(70, 10, 80)",3,2,0.04714045207910316,0.5333333333333333
MLPClassifier,0.1,3,"(70, 10, 90)",3,2,0.028284271247461926,0.52
MLPClassifier,0.1,3,"(70, 10, 100)",3,2,0.12644229640823382,0.6277777777777778
MLPClassifier,0.1,3,"(70, 20, 10)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(70, 20, 20)",3,2,0.024817545912949476,0.5328205128205128
MLPClassifier,0.1,3,"(70, 20, 30)",3,2,0.04714045207910316,0.5333333333333333
MLPClassifier,0.1,3,"(70, 20, 40)",3,2,0.0660398153678621,0.5066239316239316
MLPClassifier,0.1,3,"(70, 20, 50)",3,2,0.05835798295764635,0.5205128205128206
MLPClassifier,0.1,3,"(70, 20, 60)",3,2,0.041729582129364305,0.5061111111111111
MLPClassifier,0.1,3,"(70, 20, 70)",3,2,0.025104718950433355,0.5338888888888889
MLPClassifier,0.1,3,"(70, 20, 80)",3,2,0.15219586146447475,0.5861111111111111
MLPClassifier,0.1,3,"(70, 20, 90)",3,2,0.028284271247461926,0.52
MLPClassifier,0.1,3,"(70, 20, 100)",3,2,0.059447040441757484,0.5194444444444445
MLPClassifier,0.1,3,"(70, 30, 10)",3,2,0.04051606608226397,0.5071794871794872
MLPClassifier,0.1,3,"(70, 30, 20)",3,2,0.07298287044960264,0.5477350427350428
MLPClassifier,0.1,3,"(70, 30, 30)",3,2,0.09164531658207177,0.5589316239316239
MLPClassifier,0.1,3,"(70, 30, 40)",3,2,0.058000915653723256,0.5322649572649573
MLPClassifier,0.1,3,"(70, 30, 50)",3,2,0.04051606608226397,0.5071794871794872
MLPClassifier,0.1,3,"(70, 30, 60)",3,2,0.04051606608226397,0.5071794871794872
MLPClassifier,0.1,3,"(70, 30, 70)",3,2,0.02598768512053124,0.573931623931624
MLPClassifier,0.1,3,"(70, 30, 80)",3,2,0.08082436050973753,0.5755128205128205
MLPClassifier,0.1,3,"(70, 30, 90)",3,2,0.07645930948081088,0.49380341880341877
MLPClassifier,0.1,3,"(70, 30, 100)",3,2,0.1414576263862227,0.5599572649572649
MLPClassifier,0.1,3,"(70, 40, 10)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(70, 40, 20)",3,2,0.12260237633874306,0.5466239316239315
MLPClassifier,0.1,3,"(70, 40, 30)",3,2,0.12644229640823382,0.6277777777777778
MLPClassifier,0.1,3,"(70, 40, 40)",3,2,0.059447040441757484,0.5194444444444445
MLPClassifier,0.1,3,"(70, 40, 50)",3,2,0.13328401454735414,0.6128205128205129
MLPClassifier,0.1,3,"(70, 40, 60)",3,2,0.041729582129364305,0.5061111111111111
MLPClassifier,0.1,3,"(70, 40, 70)",3,2,0.1414576263862227,0.5599572649572649
MLPClassifier,0.1,3,"(70, 40, 80)",3,2,0.12260237633874306,0.5466239316239315
MLPClassifier,0.1,3,"(70, 40, 90)",3,2,0.0660398153678621,0.5066239316239316
MLPClassifier,0.1,3,"(70, 40, 100)",3,2,0.1414576263862227,0.5599572649572649
MLPClassifier,0.1,3,"(70, 50, 10)",3,2,0.10617072205755325,0.6283333333333333
MLPClassifier,0.1,3,"(70, 50, 20)",3,2,0.07770234437253265,0.5327777777777778
MLPClassifier,0.1,3,"(70, 50, 30)",3,2,0.1414576263862227,0.5599572649572649
MLPClassifier,0.1,3,"(70, 50, 40)",3,2,0.09593719181410065,0.5861538461538461
MLPClassifier,0.1,3,"(70, 50, 50)",3,2,0.07739683171487274,0.5728205128205128
MLPClassifier,0.1,3,"(70, 50, 60)",3,2,0.041729582129364305,0.5061111111111111
MLPClassifier,0.1,3,"(70, 50, 70)",3,2,0.12256517540566825,0.5866666666666667
MLPClassifier,0.1,3,"(70, 50, 80)",3,2,0.15219586146447475,0.5861111111111111
MLPClassifier,0.1,3,"(70, 50, 90)",3,2,0.03678437266450036,0.5744871794871794
MLPClassifier,0.1,3,"(70, 50, 100)",3,2,0.1037474646249272,0.5332905982905983
MLPClassifier,0.1,3,"(70, 60, 10)",3,2,0.1334744623467929,0.5727777777777777
MLPClassifier,0.1,3,"(70, 60, 20)",3,2,0.009488526892845163,0.5467094017094016
MLPClassifier,0.1,3,"(70, 60, 30)",3,2,0.05804888224530377,0.48047008547008546
MLPClassifier,0.1,3,"(70, 60, 40)",3,2,0.058000915653723256,0.5322649572649573
MLPClassifier,0.1,3,"(70, 60, 50)",3,2,0.09618975587765297,0.5461111111111111
MLPClassifier,0.1,3,"(70, 60, 60)",3,2,0.0660398153678621,0.5066239316239316
MLPClassifier,0.1,3,"(70, 60, 70)",3,2,0.09562884213164746,0.6272649572649573
MLPClassifier,0.1,3,"(70, 60, 80)",3,2,0.059447040441757484,0.5194444444444445
MLPClassifier,0.1,3,"(70, 60, 90)",3,2,0.04051606608226397,0.5071794871794872
MLPClassifier,0.1,3,"(70, 60, 100)",3,2,0.05104464277037851,0.5616666666666666
MLPClassifier,0.1,3,"(70, 70, 10)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(70, 70, 20)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(70, 70, 30)",3,2,0.07668681666426518,0.5338461538461539
MLPClassifier,0.1,3,"(70, 70, 40)",3,2,0.11479719100103623,0.5594444444444444
MLPClassifier,0.1,3,"(70, 70, 50)",3,2,0.14164233202968188,0.6117521367521367
MLPClassifier,0.1,3,"(70, 70, 60)",3,2,0.1220309452998803,0.6155128205128205
MLPClassifier,0.1,3,"(70, 70, 70)",3,2,0.0660398153678621,0.5066239316239316
MLPClassifier,0.1,3,"(70, 70, 80)",3,2,0.059447040441757484,0.5194444444444445
MLPClassifier,0.1,3,"(70, 70, 90)",3,2,0.04051606608226397,0.5071794871794872
MLPClassifier,0.1,3,"(70, 70, 100)",3,2,0.042754226463450166,0.5210683760683761
MLPClassifier,0.1,3,"(70, 80, 10)",3,2,0.05400617248673217,0.5750000000000001
MLPClassifier,0.1,3,"(70, 80, 20)",3,2,0.041729582129364305,0.5061111111111111
MLPClassifier,0.1,3,"(70, 80, 30)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(70, 80, 40)",3,2,0.07243306098372068,0.5076923076923077
MLPClassifier,0.1,3,"(70, 80, 50)",3,2,0.1458915149585412,0.5989316239316239
MLPClassifier,0.1,3,"(70, 80, 60)",3,2,0.028284271247461926,0.52
MLPClassifier,0.1,3,"(70, 80, 70)",3,2,0.1414576263862227,0.5599572649572649
MLPClassifier,0.1,3,"(70, 80, 80)",3,2,0.025104718950433355,0.5338888888888889
MLPClassifier,0.1,3,"(70, 80, 90)",3,2,0.04714045207910316,0.5333333333333333
MLPClassifier,0.1,3,"(70, 80, 100)",3,2,0.05825903975647458,0.6144871794871795
MLPClassifier,0.1,3,"(70, 90, 10)",3,2,0.04374448818895451,0.5611111111111112
MLPClassifier,0.1,3,"(70, 90, 20)",3,2,0.11479719100103623,0.5594444444444444
MLPClassifier,0.1,3,"(70, 90, 30)",3,2,0.0660398153678621,0.5066239316239316
MLPClassifier,0.1,3,"(70, 90, 40)",3,2,0.028284271247461926,0.52
MLPClassifier,0.1,3,"(70, 90, 50)",3,2,0.058000915653723256,0.5322649572649573
MLPClassifier,0.1,3,"(70, 90, 60)",3,2,0.13244528116172696,0.5338034188034187
MLPClassifier,0.1,3,"(70, 90, 70)",3,2,0.04714045207910316,0.5333333333333333
MLPClassifier,0.1,3,"(70, 90, 80)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(70, 90, 90)",3,2,0.05278163590175272,0.534957264957265
MLPClassifier,0.1,3,"(70, 90, 100)",3,2,0.03678437266450036,0.5744871794871794
MLPClassifier,0.1,3,"(70, 100, 10)",3,2,0.04051606608226397,0.5071794871794872
MLPClassifier,0.1,3,"(70, 100, 20)",3,2,0.058000915653723256,0.5322649572649573
MLPClassifier,0.1,3,"(70, 100, 30)",3,2,0.0660398153678621,0.5066239316239316
MLPClassifier,0.1,3,"(70, 100, 40)",3,2,0.0471888151933102,0.49329059829059835
MLPClassifier,0.1,3,"(70, 100, 50)",3,2,0.04118558565181797,0.5461538461538461
MLPClassifier,0.1,3,"(70, 100, 60)",3,2,0.028284271247461926,0.52
MLPClassifier,0.1,3,"(70, 100, 70)",3,2,0.04374448818895451,0.5611111111111112
MLPClassifier,0.1,3,"(70, 100, 80)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(70, 100, 90)",3,2,0.13256385458489925,0.5738461538461538
MLPClassifier,0.1,3,"(70, 100, 100)",3,2,0.0471888151933102,0.49329059829059835
MLPClassifier,0.1,3,"(80, 10, 10)",3,2,0.024817545912949476,0.5328205128205128
MLPClassifier,0.1,3,"(80, 10, 20)",3,2,0.16031309538790856,0.5732905982905983
MLPClassifier,0.1,3,"(80, 10, 30)",3,2,0.024817545912949476,0.5328205128205128
MLPClassifier,0.1,3,"(80, 10, 40)",3,2,0.056040747831274496,0.4943589743589744
MLPClassifier,0.1,3,"(80, 10, 50)",3,2,0.1230401921686117,0.6416666666666667
MLPClassifier,0.1,3,"(80, 10, 60)",3,2,0.1037474646249272,0.5332905982905983
MLPClassifier,0.1,3,"(80, 10, 70)",3,2,0.0471888151933102,0.49329059829059835
MLPClassifier,0.1,3,"(80, 10, 80)",3,2,0.042754226463450166,0.5210683760683761
MLPClassifier,0.1,3,"(80, 10, 90)",3,2,0.16031309538790856,0.5732905982905983
MLPClassifier,0.1,3,"(80, 10, 100)",3,2,0.09562884213164746,0.6272649572649573
MLPClassifier,0.1,3,"(80, 20, 10)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(80, 20, 20)",3,2,0.028284271247461926,0.52
MLPClassifier,0.1,3,"(80, 20, 30)",3,2,0.06599663291074444,0.5466666666666667
MLPClassifier,0.1,3,"(80, 20, 40)",3,2,0.15219586146447475,0.5861111111111111
MLPClassifier,0.1,3,"(80, 20, 50)",3,2,0.16998370232088567,0.5604700854700855
MLPClassifier,0.1,3,"(80, 20, 60)",3,2,0.1230401921686117,0.6416666666666667
MLPClassifier,0.1,3,"(80, 20, 70)",3,2,0.09593719181410065,0.5861538461538461
MLPClassifier,0.1,3,"(80, 20, 80)",3,2,0.1334744623467929,0.5727777777777777
MLPClassifier,0.1,3,"(80, 20, 90)",3,2,0.15130377940443004,0.5871794871794872
MLPClassifier,0.1,3,"(80, 20, 100)",3,2,0.13997406436659185,0.614957264957265
MLPClassifier,0.1,3,"(80, 30, 10)",3,2,0.15130377940443004,0.5871794871794872
MLPClassifier,0.1,3,"(80, 30, 20)",3,2,0.028284271247461926,0.52
MLPClassifier,0.1,3,"(80, 30, 30)",3,2,0.13328401454735414,0.6128205128205129
MLPClassifier,0.1,3,"(80, 30, 40)",3,2,0.1458915149585412,0.5989316239316239
MLPClassifier,0.1,3,"(80, 30, 50)",3,2,0.058000915653723256,0.5322649572649573
MLPClassifier,0.1,3,"(80, 30, 60)",3,2,0.17006940610478313,0.6005128205128205
MLPClassifier,0.1,3,"(80, 30, 70)",3,2,0.14142135623730953,0.6
MLPClassifier,0.1,3,"(80, 30, 80)",3,2,0.13269523236106875,0.6138888888888889
MLPClassifier,0.1,3,"(80, 30, 90)",3,2,0.10946647722236126,0.5722649572649573
MLPClassifier,0.1,3,"(80, 30, 100)",3,2,0.13283937649983174,0.6539316239316239
MLPClassifier,0.1,3,"(80, 40, 10)",3,2,0.07739683171487274,0.5728205128205128
MLPClassifier,0.1,3,"(80, 40, 20)",3,2,0.14415821536948262,0.561025641025641
MLPClassifier,0.1,3,"(80, 40, 30)",3,2,0.07433659649522356,0.5455982905982906
MLPClassifier,0.1,3,"(80, 40, 40)",3,2,0.1087894358583228,0.6544871794871795
MLPClassifier,0.1,3,"(80, 40, 50)",3,2,0.10946647722236126,0.5722649572649573
MLPClassifier,0.1,3,"(80, 40, 60)",3,2,0.15120367132714282,0.5471367521367522
MLPClassifier,0.1,3,"(80, 40, 70)",3,2,0.1220309452998803,0.6155128205128205
MLPClassifier,0.1,3,"(80, 40, 80)",3,2,0.1230401921686117,0.6416666666666667
MLPClassifier,0.1,3,"(80, 40, 90)",3,2,0.1334744623467929,0.5727777777777777
MLPClassifier,0.1,3,"(80, 40, 100)",3,2,0.1458915149585412,0.5989316239316239
MLPClassifier,0.1,3,"(80, 50, 10)",3,2,0.13256385458489925,0.5738461538461538
MLPClassifier,0.1,3,"(80, 50, 20)",3,2,0.1414576263862227,0.5599572649572649
MLPClassifier,0.1,3,"(80, 50, 30)",3,2,0.04374235894368376,0.5189316239316238
MLPClassifier,0.1,3,"(80, 50, 40)",3,2,0.04374235894368376,0.5189316239316238
